DRC,19-05-2026,"Le texte décrit la diffusion d'un message du gouverneur militaire d'une province sur le respect du contrôle de la maladie à virus Ebola (MVE), diffusé à la radio, dans les écoles et sur les réseaux sociaux. Il comprend des réunions de plaidoyer avec les responsables provinciaux de la communication et du protocole, ainsi que cinq réunions de plaidoyer avec des représentants des secteurs de l'éducation, de la jeunesse, du genre, de l'armée et des guérisseurs traditionnels. Les objectifs sont de prévenir les expulsions d’écoles en raison du manque de masques et de mobiliser les jeunes et les femmes pour l’engagement communautaire. Le texte mentionne également la promotion d'un numéro local gratuit."
DRC,31-05-2026,"Les rumeurs identifiées incluent des allégations d'injections létales au Centre de traitement Ebola (CTE), des questions sur la qualité des soins, les coûts des traitements si le résultat est négatif et la cohabitation conjugale. Un plan de réponse aux rumeurs avec des messages ciblés doit être activé."
DRC,01-06-2026,"Cinq rumeurs ont été identifiées : les guérisseurs traditionnels prétendent que les remèdes à base de plantes guérissent la MVE ; les interventions précédentes n'ont eu aucun impact positif, interpellant les ONG (AIDES, TEARFUND, OXFAM, UNICEF) ; menace d'incendier l'hôpital de LENGABO si une bâche est installée ; exiger la consultation préalable obligatoire des chefs de village et de groupement avant toute activité, avec une commission paritaire comprenant des représentants communautaires ; craignent que la vaccination contre la polio soit considérée comme une injection du virus Ebola aux enfants. Un plan de réponse aux rumeurs avec des messages ciblés doit être activé."
DRC,02-06-2026,Deux rumeurs ont été identifiées : la persistance de la croyance dans les traitements traditionnels à base de plantes et la méfiance à l'égard des vaccins – en particulier la crainte que la vaccination contre la polio soit considérée comme une injection du virus Ebola aux enfants. Un plan de réponse ciblé aux rumeurs doit être activé.
DRC,05-06-2026,"Au Nord Kivu, 19 832 personnes ont été sensibilisées ; 3 221 ménages visités grâce à l'implication de 658 agents de santé communautaire (RECO) ; 813 leaders communautaires engagés ; 46 alertes communautaires signalées et 1 rumeur clarifiée ; 18 radios locales engagées avec 3 formats produits et diffusés. Sensibilisation massive de 405 étudiants de dernière année dans un centre ENAFEP sur les mesures et signes de prévention de la MVE. Une réunion de plaidoyer avec 40 jeunes leaders, femmes leaders, représentants d'écoles et chefs religieux sur leur implication dans la lutte contre la MVE. De plus, 6 961 personnes ont été sensibilisées et 1 567 ménages visités."
DRC,01-07-2026,"14,930 people reached via 86 social mobilization activities; feedback on care and contamination concerns."
DRC,05-07-2026,Engagement communautaire national en cours ; 380 enseignants briefés en Ituri ; mécanismes de retour captant les préoccupations sur les mesures barrières et l'eau chlorée.
DRC,06-07-2026,"Community sensitization reaching 9,144 persons via home visits and mass campaigns; 6 radio emissions produced."
DRC,08-07-2026,"1,571 people reached in Ituri. 31,007 people sensitized in Nord-Kivu. 3,127 people reached in public places."
DRC,13-07-2026,"2,958 people reached via home visits. 3,664 via talks. 3,755 mass sensitized. 36 radios engaged. 58 feedback captured, 11 clarified."
