DRC,30-05-2026,"Au total, 27 véhicules et 4 ambulances ont été déployés. L'UNICEF a livré des motos à plusieurs endroits. Le suivi des travaux de construction des centres de traitement Ebola a été effectué dans trois hôpitaux. La réception de 1 800 motos du Gouvernement Central a commencé, destinées à toutes les équipes piliers en Ituri."
DRC,31-05-2026,"Trente motos ont été reçues en soutien logistique du gouvernement central pour la surveillance et la coordination. De plus, 162 poches de sang ont été reçues pour des soins transfusionnels afin de soutenir la continuité des services de santé essentiels."
DRC,01-06-2026,"Un soutien a été apporté à tous les piliers de la réponse grâce au déploiement d’un parc de véhicules. Les livraisons de motos, fournies par l'UNICEF, se sont poursuivies vers les zones de santé."
DRC,02-06-2026,"Un soutien a été apporté à tous les piliers de la réponse grâce au déploiement d’un parc de véhicules. Les livraisons de motos, fournies par l'UNICEF, se sont poursuivies vers les zones de santé."
DRC,01-07-2026,"26 véhicules, 4 ambulances déployés ; médicaments essentiels et fournitures de communication livrés à plusieurs sites."
DRC,05-07-2026,"Les opérations logistiques incluent la construction d'infrastructures et la livraison de fournitures : 367L de carburant, 224kg d'équipement pour l'INSP, des fournitures IPC, et 25 véhicules déployés en Ituri ; des fournitures livrées à la zone sanitaire de M'PA dans le Nord-Kivu."
DRC,06-07-2026,"Mobilité assurée pour les piliers de la réponse ; équipements informatiques, médicaments et fournitures PCI reçus ; motos préparées pour livraison."
DRC,08-07-2026,"2 tentes érigées ; 4 motos et 4 véhicules déployés à Mandima, Mangala et Nizi pour l'EDS. 25 véhicules et 4 ambulances disponibles."
DRC,13-07-2026,Moto livrée aux PoE/PoC de l'Ituri. Installation de laboratoire prévue à Mambasa/Logo. Kits IPC et médicaments livrés au Nord-Kivu. Véhicule mobile réparé. Prépositionnement d'ambulance nécessaire.
DRC,15-07-2026,1 858 kg de fournitures livrées ; 27 véhicules et 4 ambulances déployés ; laboratoires prévus pour Mambasa et Logo.
DRC,17-07-2026,Kits acheminés à Nia-Nia; 27 véhicules et 4 ambulances en Ituri; médicaments/PCI au Nord-Kivu; appui logistique en Tshopo.
DRC,18-07-2026,2 440 kg de kits livrés en Ituri; outils de communication déployés; approvisionnement eau PK23; stockage médicaments en Tshopo.
DRC,20-07-2026,273 kits EDS livrés à Bunia; 38 véhicules et 12 ambulances en Ituri; 2 ambulances reçues au Nord-Kivu.
DRC,22-07-2026,Mobilité assurée pour piliers en Ituri; intrants nutritionnels reçus au Nord-Kivu; 4 véhicules et 1 ambulance déployés en Tshopo.
DRC,23-07-2026,Mobilité assurée pour piliers en Ituri; 40 flacons de lait livrés à Beni; carburant fourni; site 100x100m identifié pour nouveau CTE en Tshopo.
DRC,25-07-2026,38 véhicules et 12 ambulances mobilisés en Ituri; intrants livrés aux ZS prioritaires; appui logistique aux PoE/PoC et approvisionnement eau PK23 en Tshopo.
DRC,26-07-2026,87 colis (666 kg) livrés au CTE Bunia; 38 véhicules et 12 ambulances déployés; construction CTE Rwankole en cours; 200 cartons Plumpy'Nut livrés à Mutwanga; seulement 2/30 ambulances fonctionnelles au Nord-Kivu.
DRC,27-07-2026,38 véhicules et 11 ambulances déployés en Ituri; 2 ambulances livrées à Beni; intrants nutritionnels (2 411 cartons) reçus; intrants EDS reçus de FHI 360.
DRC,01-08-2026,"En Ituri : 38 véhicules et 12 ambulances déployés ; au Nord-Kivu : 50/100 motos, 6/7 véhicules, 5/30 ambulances fonctionnelles ; seulement 4/11 zones approvisionnées en intrants PEC."
DRC,02-08-2026,Véhicule Land Cruiser reçu du gouvernement en Ituri ; appui logistique pour la mobilité des piliers et la livraison d'intrants PCI en cours au Nord-Kivu.
DRC,03-08-2026,Kits PEC livrés à Nia-Nia ; construction CTE Rwankole terminée ; 49 véhicules et 10 ambulances déployés ; approvisionnement en eau à PK23.
DRC,04-08-2026,CTE Rwankole inauguré ; kits PCI/EDS livrés à Isiro et Mongbwalu ; 49 véhicules et 10 ambulances déployés ; carburant fourni.
DRC,11-08-2026,"845 lits installés en Ituri; 49 véhicules et 10 ambulances déployés; 1 200L gasoil distribués au Nord-Kivu; extensions CTE demandées à Bambu, Nizi, ISTM."
DRC,17-08-2026,1 290 kg kits PCI/PEC livrés à Fataki; CTE Mongbwalu opérationnel avec 60 lits; construction CTE Nia-Nia en cours; 5 motos affectées à Buta.
DRC,19-08-2026,16 véhicules UNICEF reçus pour équipes décontamination en Ituri; 856 kg kits PEC livrés à Lolwa; construction unités isolement et CTE en cours en Tshopo; intrants PCI reçus de FHI 360 pour 7 ZS au Nord-Kivu.
DRC,20-08-2026,"10 motos et intrants PCI reçus en Tshopo; 1 100 kg kits PEC arrivés de Bunia; Nord-Kivu: intrants PCI livrés à Musienene et Beni, 4 véhicules déployés; Bas-Uélé: 13 kits Starlink reçus de  l'OMS pour toutes les ZS."
DRC,22-08-2026,Ituri: appui mobilité fourni; Tshopo: construction unités isolement et CTE en cours; Bas-Uélé: 13 kits Starlink reçus; transport échantillons assuré.
