DRC,31-05-2026,"The presence of armed groups in the territories of Djugu, Irumu, and Mambasa continues to limit humanitarian access in several affected or at-risk health zones."
DRC,01-06-2026,"The presence of armed groups in the territories of Djugu, Irumu, and Mambasa continues to limit humanitarian access in several affected or at-risk health zones."
DRC,02-06-2026,"The presence of armed groups in the territories of Djugu, Irumu, and Mambasa continues to limit humanitarian access in several affected or at-risk health zones. An SDB team was assaulted at Bunia cemetery, resulting in 5 response workers injured."
DRC,03-06-2026,A security briefing was provided for 19 experts who arrived from Kinshasa.
DRC,01-07-2026,"Insecurity (CODECO, ADF) limiting access to high-risk zones. PERSPECTIVES: Strengthen security coordination and humanitarian access."
DRC,05-07-2026,"Security challenges include community resistance affecting response in Bunia; access limitations due to insecurity (CODECO, ADF) restricting operations in high-risk areas."
DRC,06-07-2026,"96 HCW cases including 19 deaths. Challenges: community resistance, insecurity (CODECO/ADF), staff strike in Bunia and Rwampara."
DRC,08-07-2026,"CHALLENGES: Strikes of health providers in Bunia and Rwampara. Insecurity and limited access (CODECO, ADF). PERSPECTIVES: Strengthening security coordination and humanitarian access."
DRC,11-07-2026,No new major security incident reported in the consolidated presentation of 11 July 2026. Vigilance remains reinforced around PoE/PoC and treatment structures. Continued coordination with politico-administrative and security authorities to ensure response teams' access to high-risk areas.
DRC,13-07-2026,No major security incidents. Teams secured at PoC/PoE and EDS. CHALLENGES: Insecurity with CODECO/ADF restricts access. PERSPECTIVES: Enhance security coordination and humanitarian access.
DRC,15-07-2026,"CHALLENGES: Insecurity (CODECO, ADF) restricts operations in Ituri and North Kivu."
DRC,17-07-2026,"CHALLENGES: Insecurity (CODECO/ADF) restricts operations, EDS team attack at Muchanga, community resistance."
DRC,18-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance to swabs."
DRC,19-07-2026,"Attack at Muchanga bridge. Community resistance reported in Komanda, Mambasa, Mandima and Mangala. Community incident in Tuungane requiring security/mitigation intervention. Continued strike of providers in Bunia and Rwampara (resumption announced after military governor's intervention)."
DRC,20-07-2026,CHALLENGES: Insecurity (CODECO/ADF) restricts operations; EDS team attack at Muchanga; community resistance.
DRC,22-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance to swabs."
DRC,23-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; need to secure teams."
DRC,25-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; need to secure teams and intensify RCCE."
DRC,26-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; need to secure teams and intensify RCCE."
DRC,27-07-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; need to secure teams and intensify RCCE."
DRC,01-08-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance to swabs; ambulance vandalized in Beni."
DRC,02-08-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; need to secure teams and intensify RCCE."
DRC,03-08-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, ambulance stoned in Beni; community resistance."
DRC,04-08-2026,"CHALLENGES: Insecurity (CODECO/ADF), EDS team attack at Muchanga, community resistance; ambulance stoned in Beni."
DRC,11-08-2026,"CHALLENGES: Insecurity persists, assaults on staff at Mukulia PoC, community resistance to EDS, 10 refusals at Mangala, body snatched by community at Katwa."
DRC,17-08-2026,"CHALLENGES: Insecurity pockets persist, particularly in parts of Gombari health zone, limiting team access and safe response implementation."
DRC,19-08-2026,"CHALLENGES: EDS team attacked in Kasanga Tuha (multiple injuries, 1 probable death); vehicle stoned in Komanda; security incidents targeting response teams persist."
DRC,20-08-2026,CHALLENGES: Security risks persist; resistance at Bambole (Buta) lifted through joint mission with provincial ministers; ongoing supervision of security agents at PoE/PoC.
DRC,22-08-2026,"CHALLENGES: Response team attacked with machete during EDS attempt in Kilo (5 incidents, 3 resolved, 1 refusal); access blocked to Butsili household;  road to Bundji cemetery impassable; teams attacked in Isiro and Pawa."
DRC,24-08-2026,CHALLENGES: Body at Mangina PoC could not be swabbed due to insecurity; morgue stoned in Beni; 5 PoC in Haut-Uele stopped due to non-payment; response teams attacked in Isiro and Pawa.
DRC,25-08-2026,CHALLENGES: Body at Mangina PoC could not be swabbed due to insecurity; teams attacked in Isiro and Pawa; EDS team member died in road accident (Bambu); 2 others attacked in Rwampara.
DRC,26-08-2026,CHALLENGES: Body at Magambe PoC released by security before swab; insecurity persists at burial sites; road to Bundji cemetery impassable; community animation cell president assassinated in Beni.
DRC,28-08-2026,CHALLENGES: Body at Magambe PoC released by security before swab; insecurity persists at burial sites; road to Bundji cemetery impassable.
DRC,30-08-2026,CHALLENGES: Body at Magambe PoC released without swab; body snatched from Pawa CTE; insecurity persists at burial sites; road to Bundji cemetery impassable; security of strategic PoCs incomplete.
DRC,31-08-2026,CHALLENGES: 2 escapes from Rwampara and Nizi; insufficient security at Mudzibala PoC; officials resist health protocols at PoCs; insecurity persists on Bundji cemetery road; public order restored at Beni HGR morgue after unrest.
DRC,01-09-2026,CHALLENGES: 2 escapes from Mangala CT; 42 bodies not swabbed due to community resistance; officials resist health protocols at PoCs; PoC Avakubi non-functional due to insecurity.
