DRC,30-05-2026,"A total of 27 vehicles and 4 ambulances were deployed. UNICEF delivered motorcycles to multiple locations. Monitoring of construction works for Ebola Treatment Centres was conducted at three hospitals. The reception of 1,800 motorcycles from the Central Government began, designated for all pillar teams in Ituri."
DRC,31-05-2026,"Thirty motorcycles were received as logistical support from the central government for surveillance and coordination. Additionally, 162 blood bags were received for transfusion care to support continuity of essential health services."
DRC,01-06-2026,"Support was provided to all response pillars through vehicle fleet deployment. Motorcycle deliveries, supplied by UNICEF, continued to health zones."
DRC,02-06-2026,"Support was provided to all response pillars through vehicle fleet deployment. Motorcycle deliveries, supplied by UNICEF, continued to health zones."
DRC,01-07-2026,"26 vehicles, 4 ambulances deployed; essential drugs and communication supplies delivered to multiple sites."
DRC,05-07-2026,"Logistics operations include infrastructure construction and supply deliveries: 367L fuel, 224kg equipment for INSP, IPC supplies, and 25 vehicles deployed in Ituri; supplies delivered to M'PA health zone in North Kivu."
DRC,06-07-2026,"Mobility ensured for response pillars; IT equipment, drugs, and PCI supplies received; motorcycles prepared for delivery."
DRC,08-07-2026,"2 tents erected; 4 motorcycles and 4 vehicles deployed to Mandima, Mangala, and Nizi for EDS. 25 vehicles and 4 ambulances available."
DRC,13-07-2026,Moto delivered to Ituri PoE/PoC. Lab installation planned Mambasa/Logo. IPC kits and medicines delivered Nord-Kivu. Mobile vehicle repaired. Ambulance prepositioning needed.
DRC,15-07-2026,"1,858 kg of supplies delivered; 27 vehicles and 4 ambulances deployed; labs planned for Mambasa and Logo."
DRC,17-07-2026,Supplies delivered to Nia-Nia; 27 vehicles and 4 ambulances in Ituri; medicines/PCI to North Kivu; logistics support in Tshopo.
DRC,18-07-2026,"2,440 kg of kits delivered to Ituri; communication tools deployed; water supply at PK23; medicines stored in Tshopo."
DRC,20-07-2026,273 EDS kits delivered to Bunia; 38 vehicles and 12 ambulances in Ituri; 2 ambulances received in North Kivu.
DRC,22-07-2026,Mobility ensured for pillars in Ituri; nutrition intake received in North Kivu; 4 vehicles and 1 ambulance deployed in Tshopo.
DRC,23-07-2026,Mobility ensured for pillars in Ituri; 40 bottles of infant milk delivered to Beni; fuel supplied; 100x100m site identified for new CTE in Tshopo.
DRC,25-07-2026,38 vehicles and 12 ambulances mobilized in Ituri; supplies delivered to priority health zones; logistics support to PoE/PoC and water supply at PK23 in Tshopo.
DRC,26-07-2026,87 kits (666 kg) delivered to Bunia CTE; 38 vehicles and 12 ambulances deployed; Rwankole CTE construction ongoing; 200 Plumpy'Nut cartons delivered to Mutwanga; only 2/30 ambulances functional in North Kivu.
DRC,27-07-2026,"38 vehicles and 11 ambulances deployed in Ituri; 2 ambulances delivered to Beni; nutrition supplies (2,411 cartons) received; EDS intrants received from FHI 360."
DRC,01-08-2026,"In Ituri: 38 vehicles and 12 ambulances deployed; in North Kivu: 50/100 motos, 6/7 vehicles, 5/30 ambulances functional; only 4/11 zones supplied with PEC intrants."
DRC,02-08-2026,Land Cruiser vehicle received from government in Ituri; logistics support for pillar mobility and PCI intrants delivery ongoing in North Kivu.
DRC,03-08-2026,PEC kits delivered to Nia-Nia; Rwankole CTE construction completed; 49 vehicles and 10 ambulances deployed; water supply at PK23.
DRC,04-08-2026,Rwankole CTE inaugurated; PCI/EDS kits delivered to Isiro and Mongbwalu; 49 vehicles and 10 ambulances deployed; fuel supplied.
DRC,11-08-2026,"845 beds installed in Ituri; 49 vehicles and 10 ambulances deployed; 1,200L fuel distributed in North Kivu; CTE extensions requested in Bambu, Nizi, ISTM."
DRC,17-08-2026,"1,290 kg PCI/PEC kits delivered to Fataki; Mongbwalu CTE operational with 60 beds; Nia-Nia CTE construction ongoing; 5 motos allocated to Buta."
DRC,19-08-2026,16 UNICEF vehicles received for decontamination teams in Ituri; 856 kg PEC kits delivered to Lolwa; construction of isolation units and CTE ongoing in Tshopo; PCI intrants received from FHI 360 for 7 health zones in North Kivu.
DRC,20-08-2026,"10 motos and PCI intrants received in Tshopo; 1,100 kg PEC kits arrived from Bunia; North Kivu: PCI intrants delivered to Musienene and Beni, 4 vehicles deployed; Bas-Uele: 13 Starlink kits received from WHO for all health zones."
DRC,22-08-2026,Ituri: mobility support provided; Tshopo: construction of isolation units and CTE ongoing; Bas-Uele: 13 Starlink kits received; sample transport ensured.
DRC,24-08-2026,"North Kivu: 13 tons of PCI/WASH intrants received from UNICEF for Butembo and Katwa; 6 vehicles 4x4 delivered to Butembo, Katwa and Beni; Matanda CT construction ongoing."
DRC,25-08-2026,Mobility support and PCI intrants delivery continuing in affected health zones.
DRC,26-08-2026,40 dignity kits delivered to Beni and 8 to Kalunguta; UNICEF care continuity intrants delivered to Kalunguta and Butembo; Tshopo: isolation unit and CTE construction ongoing; motorcycle delivered for water supply at PK23.
DRC,28-08-2026,Tshopo: First batch of MVE medicines received (Enabel support); vaccination kits delivered; construction of isolation units and CTE ongoing; North Kivu: Musienene CTE construction completed; Matanda CTE roofing and partitioning ongoing; medicines delivered to newly affected zones.
DRC,30-08-2026,"Tshopo: Construction of isolation sites (Madula, Kabondo, Konga-Konga) and CTE ongoing; mobility support provided; Bas-Uele: teams deployed for contact tracing; rupture of hand gel, gowns, and hand-washing devices reported; Ituri: 27 ambulances without fuel in 6 zones, 3 broken down."
DRC,31-08-2026,"Tshopo: 50 thermoflash received (WHO); mobility support for pillars; isolation units and CTE construction ongoing; Bas-Uele: 2.5 tons of PCI intrants received (WHO, Africa CDC); surveillance tools received from FHI360; team deployments for contact tracing, alert verification and active case finding ongoing."
DRC,01-09-2026,"Tshopo: Construction of isolation units and CTE ongoing; motos dispatched to pillars; mobility support provided; Ituri: PCI intrants delivered to Mangala; 3,570 kg of food (1,922 kits) delivered to Tchomia (Save the Children); North Kivu: PCI intrants delivered to mitigation and security pillar; CTE visits with WHO and WFP."
